ppo_step,stage,mean_concise_rise_freq,mean_verbose_rise_freq,mean_stable_freq,n_concise_rise_feats,n_verbose_rise_feats
0.0,instruct_base,0.0029501520669390157,0.022356988461059563,0.00531360921771453,2305,1840
10.0,ppo_step10,0.0033110597791109002,0.022297806786715908,0.005074443503166448,2305,1840
100.0,ppo_step100,0.01477090648079737,0.0058253350661350576,0.006362700628163734,2305,1840
140.0,ppo_step140,0.01610646878852025,0.005263267950332668,0.005686462588093895,2305,1840
180.0,ppo_step180,0.016491433432246735,0.00539522247669703,0.005312615511678639,2305,1840
200.0,ppo_step200,0.016223826483415606,0.005390017440011476,0.0055198305726328655,2305,1840
