feature_idx,freq_verbose,freq_concise,concise_score,class
127,0.011088203,0.0026820328,-0.00840617,verbose_rise
128,0.16790693,0.011609242,-0.15629768,verbose_rise
129,0.014672099,0.005549149,-0.009122949,verbose_rise
130,0.045588948,0.009387676,-0.036201272,verbose_rise
131,0.022776525,0.00046046608,-0.02231606,verbose_rise
132,0.0007751086,0.0010566604,0.00028155185,stable
133,0.0006685452,0.020603195,0.01993465,concise_rise
134,0.010048368,0.013702934,0.0036545657,stable
135,0.008335502,0.014291836,0.005956334,concise_rise
136,0.033979144,0.011974922,-0.02200422,verbose_rise
137,0.0077376254,0.0027190493,-0.005018576,verbose_rise
138,0.0034335852,0.0072698677,0.0038362825,stable
139,0.020778744,0.008166122,-0.012612621,verbose_rise
140,0.0086866,0.010493691,0.0018070908,stable
141,0.00028379518,0.0076276967,0.0073439013,concise_rise
142,0.0038643256,0.008617614,0.004753289,stable
143,0.014427563,0.008908701,-0.005518862,verbose_rise
144,0.0003252988,0.0049894108,0.004664112,stable
145,0.015779236,0.00960585,-0.0061733862,verbose_rise
146,0.011084838,0.01131423,0.0002293922,stable
147,0.014184151,0.018058572,0.0038744211,stable
148,0.0049602464,0.0010757296,-0.0038845167,stable
149,0.0076276967,0.010124085,0.0024963878,stable
150,0.03694834,0.0056411303,-0.03130721,verbose_rise
151,0.00034997665,0.01241632,0.012066343,concise_rise
152,0.00082558603,0.0018278429,0.0010022569,stable
153,0.0015457303,0.0016932364,0.00014750613,stable
154,0.0033169263,0.00071229227,-0.002604634,stable
155,0.0017386661,0.022990774,0.021252109,concise_rise
156,0.00020415305,0.0036601727,0.0034560196,stable
157,0.00068761443,0.0076119923,0.0069243778,concise_rise
158,0.0028805772,0.0037039197,0.0008233425,stable
159,0.0008435335,0.018724874,0.01788134,concise_rise
160,0.000937758,0.009155479,0.008217721,concise_rise
161,0.0014077587,0.0005014089,-0.0009063498,stable
162,0.00028940378,0.0013073648,0.001017961,stable
163,0.00033090744,0.007498138,0.007167231,concise_rise
164,0.00019966619,0.00077566947,0.0005760033,stable
165,0.000106563406,0.017179703,0.01707314,concise_rise
166,0.0038833949,0.0054554855,0.0015720907,stable
167,0.0057095555,0.00715377,0.0014442145,stable
168,0.0013965416,0.0073298803,0.005933339,concise_rise
169,0.009264286,0.014943555,0.0056792693,concise_rise
170,0.00026584766,0.007945143,0.007679295,concise_rise
171,0.012102238,0.0001934967,-0.011908742,verbose_rise
172,0.0006595714,0.013423624,0.012764053,concise_rise
173,0.012613743,0.007972626,-0.0046411166,stable
174,0.00030622957,0.011583442,0.011277212,concise_rise
175,6.1694605e-05,0.024682889,0.024621194,concise_rise
176,0.000120024044,0.009538547,0.009418523,concise_rise
177,0.00040157582,0.012761248,0.012359672,concise_rise
178,0.0059081,0.004860974,-0.001047126,stable
179,0.0005294519,0.0029170332,0.0023875814,stable
180,0.013072526,0.006804915,-0.006267611,verbose_rise
181,0.00019181414,0.010815625,0.010623811,concise_rise
182,0.0035648264,0.009493117,0.005928291,concise_rise
183,0.0006337719,0.009649036,0.009015265,concise_rise
184,0.005056714,0.008297363,0.0032406491,stable
185,0.00031744677,0.011368632,0.011051185,concise_rise
186,0.008316432,0.010884049,0.0025676172,stable
187,0.00042961878,0.010254204,0.009824585,concise_rise
188,0.009562664,0.008054512,-0.0015081521,stable
189,0.009422448,0.015250906,0.005828458,concise_rise
190,0.00016489284,0.0013578421,0.0011929492,stable
191,7.2911804e-05,0.0134454975,0.013372586,concise_rise
192,0.0011508848,0.0042580497,0.003107165,stable
193,0.012733766,0.009166136,-0.0035676295,stable
194,0.0007033185,0.0020869602,0.0013836417,stable
195,0.014598065,0.025496136,0.010898071,concise_rise
196,0.032203462,0.006707325,-0.025496136,verbose_rise
197,0.00019742273,0.0015631169,0.0013656942,stable
198,0.01899633,0.008134154,-0.010862176,verbose_rise
199,0.045750476,0.004376391,-0.041374087,verbose_rise
200,0.00052720844,0.007836336,0.0073091276,concise_rise
201,0.0025866865,0.0043892907,0.0018026042,stable
202,0.00018844898,0.0073360493,0.0071476004,concise_rise
203,0.01277527,0.0037863664,-0.008988904,verbose_rise
204,0.011873407,0.005405569,-0.0064678383,verbose_rise
205,0.0065059764,0.007821755,0.0013157781,stable
206,0.0008513855,0.0058133146,0.0049619293,stable
207,0.0038766644,0.00892777,0.0050511053,concise_rise
208,9.758965e-05,0.0044431332,0.0043455437,stable
209,0.0034638715,0.00089569355,-0.0025681779,stable
210,0.00016489284,0.012204875,0.012039983,concise_rise
211,0.013856608,0.012856034,-0.0010005748,stable
212,0.00030510785,0.0051627164,0.0048576086,stable
213,0.0012036057,0.005468946,0.00426534,stable
214,0.009465074,0.022106301,0.012641227,concise_rise
215,0.01319255,0.007588437,-0.0056041135,verbose_rise
216,0.019160101,0.015770262,-0.003389839,stable
217,0.015699595,0.010875637,-0.0048239585,stable
218,0.00092541904,0.010290099,0.00936468,concise_rise
219,0.00014582361,0.00081380794,0.00066798436,stable
220,0.00026921282,0.004033705,0.0037644925,stable
221,0.00013348469,0.008168926,0.008035442,concise_rise
222,0.0077387467,0.006560941,-0.0011778055,stable
223,0.0018441079,0.009242973,0.007398865,concise_rise
224,0.008244642,0.0035031317,-0.0047415104,stable
225,0.0009882355,0.009444322,0.008456087,concise_rise
226,0.00033875945,0.010523417,0.010184658,concise_rise
227,0.00030959473,0.009946853,0.009637258,concise_rise
228,0.005301249,0.0040651136,-0.0012361356,stable
229,0.00022770918,0.0019119718,0.0016842627,stable
230,0.0021907194,0.25020134,0.24801062,concise_rise
231,0.008546386,0.021134889,0.012588503,concise_rise
232,0.0017880219,0.010074729,0.008286707,concise_rise
233,0.0187159,0.008083115,-0.010632784,verbose_rise
234,0.0077477205,0.0033404825,-0.004407238,stable
235,0.0047067376,0.007117875,0.0024111373,stable
236,0.0014100021,0.00047000073,-0.0009400014,stable
237,0.012147107,0.005840796,-0.006306311,verbose_rise
238,0.011588491,0.0053635044,-0.006224986,verbose_rise
239,0.0077522076,0.007334928,-0.00041727955,stable
240,0.016833654,0.0012692263,-0.015564428,verbose_rise
241,0.000965801,0.00481891,0.0038531087,stable
242,0.008539655,0.00026023906,-0.008279416,verbose_rise
243,0.0015827471,0.0071963957,0.0056136483,concise_rise
244,0.016130336,0.0059748422,-0.010155493,verbose_rise
245,0.0002007879,0.011423597,0.01122281,concise_rise
246,0.024342448,0.0059271688,-0.01841528,verbose_rise
247,0.002143607,0.0070685195,0.0049249125,stable
248,0.0003129599,0.0040258532,0.0037128935,stable
249,0.00070444023,0.013467371,0.012762931,concise_rise
250,0.012147106,0.009981066,-0.0021660402,stable
251,0.00040942786,0.008277734,0.007868306,concise_rise
252,0.00019405757,0.0068088407,0.0066147833,concise_rise
253,0.00028940378,0.0069019436,0.0066125398,concise_rise
254,0.00021424855,0.009761209,0.00954696,concise_rise
255,0.013844269,0.0034986448,-0.010345625,verbose_rise
256,0.0012338922,0.005856501,0.004622609,stable
257,0.00018059692,0.009148749,0.008968152,concise_rise
258,0.01740573,0.003675316,-0.013730414,verbose_rise
259,0.00084689865,0.0014778662,0.00063096755,stable
260,0.0087034255,0.023657078,0.014953652,concise_rise
261,0.026115887,0.0016971625,-0.024418725,verbose_rise
262,0.026113644,0.0015440477,-0.024569597,verbose_rise
263,0.005368552,0.00475385,-0.00061470224,stable
264,0.0077892244,0.0070028985,-0.0007863259,stable
265,0.06485898,0.0055076457,-0.059351336,verbose_rise
266,0.021348577,0.02710412,0.0057555437,concise_rise
267,0.00025911734,0.010396663,0.010137546,concise_rise
268,0.00024902186,0.012373694,0.0121246725,concise_rise
269,0.0004509315,0.013302478,0.0128515465,concise_rise
270,0.00026921282,0.0089973165,0.008728104,concise_rise
271,0.00055076455,0.017237471,0.016686708,concise_rise
272,0.025245432,0.003346091,-0.02189934,verbose_rise
273,0.0002568739,0.00076893915,0.00051206525,stable
274,0.034864184,0.014109557,-0.020754628,verbose_rise
275,0.022814665,0.0040533356,-0.01876133,verbose_rise
276,0.017455086,0.0063478136,-0.0111072725,verbose_rise
277,0.0009478535,0.011668694,0.010720841,concise_rise
278,0.0035569742,0.00032473798,-0.0032322363,stable
279,0.00055637315,0.0014043935,0.0008480203,stable
280,0.0092956945,0.0076243314,-0.0016713631,stable
281,0.021142181,0.007188543,-0.013953637,verbose_rise
282,0.03729046,0.010503788,-0.026786674,verbose_rise
283,0.019600937,0.006949056,-0.012651881,verbose_rise
284,0.00042401018,0.0064611076,0.0060370974,concise_rise
285,0.0012653002,0.0031335251,0.0018682249,stable
286,6.5059765e-05,0.005500915,0.005435855,concise_rise
287,0.015240811,0.0081156455,-0.0071251653,verbose_rise
288,0.0151959425,0.011644015,-0.0035519274,stable
289,0.006182921,0.013234614,0.0070516933,concise_rise
290,0.0118823815,0.000416719,-0.011465662,verbose_rise
291,0.00027033454,0.0046287784,0.004358444,stable
292,0.011955293,0.00041223216,-0.011543061,verbose_rise
293,0.00020527479,0.00029669495,9.142017e-05,stable
294,0.0012507179,0.000388676,-0.0008620419,stable
295,0.0009837485,0.0009287842,-5.4964272e-05,stable
296,0.00013572813,0.009946292,0.009810564,concise_rise
297,0.0039215335,0.0025468655,-0.001374668,stable
298,0.00068649265,0.008541337,0.007854844,concise_rise
299,0.39210847,0.0048194705,-0.387289,verbose_rise
300,0.018399576,0.011177941,-0.0072216345,verbose_rise
301,0.012476893,0.016782615,0.004305722,stable
302,0.029408136,0.005902491,-0.023505645,verbose_rise
303,0.017523512,0.0045059496,-0.013017563,verbose_rise
304,0.00024229153,0.015825227,0.015582935,concise_rise
305,0.0021593112,0.0021649199,5.6086574e-06,stable
306,0.00019405757,0.005477359,0.0052833017,concise_rise
307,0.0017095015,0.0044420115,0.00273251,stable
308,0.010949111,0.008599105,-0.0023500053,stable
309,0.015557136,0.005703946,-0.00985319,verbose_rise
310,0.01239052,0.0023797292,-0.010010791,verbose_rise
311,0.02131829,0.014348482,-0.0069698086,verbose_rise
312,0.018860603,0.009350659,-0.009509943,verbose_rise
313,0.0116198985,0.0071016103,-0.004518288,stable
314,0.00033202913,0.0146098435,0.014277814,concise_rise
315,0.00043522738,0.001615277,0.0011800496,stable
316,0.019514564,0.005594018,-0.0139205465,verbose_rise
317,0.00092093216,0.014063566,0.013142634,concise_rise
318,0.034070004,0.0074184956,-0.02665151,verbose_rise
319,0.00043859257,0.0018295255,0.0013909328,stable
320,0.00025911734,0.010373106,0.010113989,concise_rise
321,0.014399521,0.01132769,-0.0030718306,stable
322,0.010930041,0.008726982,-0.0022030585,stable
323,0.00050589576,0.0030488353,0.0025429395,stable
324,0.017164562,4.655138e-05,-0.01711801,verbose_rise
325,0.00014021501,0.010393297,0.010253082,concise_rise
326,0.026066532,0.0070107505,-0.019055782,verbose_rise
327,0.010106698,0.018497726,0.008391028,concise_rise
328,0.002993871,0.015832517,0.012838647,concise_rise
329,0.018172987,0.011394433,-0.006778554,verbose_rise
330,0.00028043002,0.0023853378,0.0021049078,stable
331,0.016137065,0.010017521,-0.0061195446,verbose_rise
332,0.0018900983,0.01404674,0.012156641,concise_rise
333,0.0011407894,0.012738253,0.011597464,concise_rise
334,0.00039933238,0.026888192,0.02648886,concise_rise
335,0.0033718906,0.008704548,0.005332657,concise_rise
336,0.007795955,0.00048738738,-0.007308568,verbose_rise
337,0.009248583,0.005128504,-0.004120079,stable
338,0.0009478535,0.0079844035,0.00703655,concise_rise
339,0.01090424,0.0046472866,-0.006256954,verbose_rise
340,0.0014559927,0.0062233033,0.004767311,stable
341,0.024906673,0.017305898,-0.007600775,verbose_rise
342,8.637244e-05,0.021396812,0.02131044,concise_rise
343,0.0010005743,0.021243695,0.020243121,concise_rise
344,0.013923911,0.0047207586,-0.009203153,verbose_rise
345,0.0014178541,0.0021105162,0.0006926621,stable
346,0.012719184,0.010605863,-0.0021133209,stable
347,0.0034167594,0.008594058,0.005177299,concise_rise
348,0.0010723644,0.020347442,0.019275079,concise_rise
349,0.0017857784,0.014078709,0.012292931,concise_rise
350,0.010808895,0.014214997,0.0034061018,stable
351,0.011569421,0.0016489285,-0.009920493,verbose_rise
352,0.00034885496,0.007485238,0.007136383,concise_rise
353,0.016777568,0.0069899987,-0.009787569,verbose_rise
354,0.00016601456,0.0011654672,0.0009994527,stable
355,0.009993404,0.012506618,0.002513214,stable
356,0.007347266,0.0015322696,-0.0058149965,verbose_rise
357,0.0002400481,0.0064156777,0.00617563,concise_rise
358,0.0005799293,0.004336009,0.0037560794,stable
359,0.013083744,0.006735368,-0.0063483757,verbose_rise
360,0.0043096486,0.012170663,0.007861014,concise_rise
361,0.011097176,0.0080657285,-0.0030314475,stable
362,0.07088822,0.016087148,-0.054801073,verbose_rise
363,0.03365048,0.0008508247,-0.032799654,verbose_rise
364,0.023135476,0.0004587835,-0.022676691,verbose_rise
365,0.01758745,0.009106124,-0.008481326,verbose_rise
366,0.0077959546,0.010633345,0.0028373902,stable
367,0.010078656,0.0030768784,-0.007001777,verbose_rise
368,0.00038138483,0.009222782,0.008841397,concise_rise
369,0.0013483076,0.004615878,0.0032675706,stable
370,0.00035446355,0.016628379,0.016273916,concise_rise
371,0.019283488,0.01537766,-0.003905828,stable
372,0.00864061,0.0076792957,-0.00096131396,stable
373,0.0040953998,0.014697898,0.010602498,concise_rise
374,0.011995675,0.009346171,-0.0026495038,stable
375,0.0015872339,0.012085411,0.010498177,concise_rise
376,0.01441859,0.0030993125,-0.011319278,verbose_rise
377,0.003301222,0.0088284975,0.0055272756,concise_rise
378,0.0018362558,0.008696135,0.0068598795,concise_rise
379,0.000336516,0.009396649,0.009060133,concise_rise
380,0.02920286,0.0037902922,-0.025412567,verbose_rise
381,0.0005687121,0.0035693133,0.0030006012,stable
382,0.011315912,0.007438687,-0.0038772249,stable
383,0.009559298,0.010545852,0.0009865537,stable
384,0.0036781202,0.0007751086,-0.0029030116,stable
385,0.013260975,0.018158404,0.0048974296,stable
386,0.00021873543,0.008265955,0.00804722,concise_rise
387,0.00090971496,0.005005115,0.0040954,stable
388,0.0011497631,0.00097589643,-0.00017386669,stable
389,0.0007336049,0.004517167,0.003783562,stable
390,0.007830728,0.0009646793,-0.0068660486,verbose_rise
391,0.0020942513,0.0033920817,0.0012978304,stable
392,0.0010835816,0.00042288846,-0.00066069316,stable
393,0.0051845904,0.0019086067,-0.0032759835,stable
394,0.013621047,0.01032319,-0.003297857,stable
395,0.02423364,0.0018250386,-0.0224086,verbose_rise
396,0.019544851,0.011488657,-0.008056194,verbose_rise
397,0.0029882623,0.0062053557,0.0032170934,stable
398,0.00031520333,0.0074201785,0.007104975,concise_rise
399,0.0006707886,0.011968192,0.011297403,concise_rise
400,0.00011778061,0.020190962,0.020073181,concise_rise
401,0.0033270218,0.004607465,0.0012804433,stable
402,0.004444255,0.021282395,0.01683814,concise_rise
403,0.0011239636,0.002507605,0.0013836413,stable
404,0.029598828,0.012796584,-0.016802244,verbose_rise
405,0.0062569543,0.0030393004,-0.0032176538,stable
406,0.006416239,0.009953022,0.0035367832,stable
407,0.0134438155,0.012794339,-0.0006494764,stable
408,0.0005305736,0.007973187,0.007442613,concise_rise
409,6.5059765e-05,0.009993965,0.009928905,concise_rise
410,0.011594099,0.03268412,0.021090023,concise_rise
411,0.0035738002,0.010902558,0.007328758,concise_rise
412,0.005779102,0.0051582297,-0.00062087225,stable
413,0.024498366,0.013789867,-0.010708499,verbose_rise
414,0.0017969956,0.00077286514,-0.0010241305,stable
415,0.009783642,0.0010095481,-0.008774094,verbose_rise
416,0.00022658746,0.0045496966,0.004323109,stable
417,0.014283983,0.00792327,-0.0063607134,verbose_rise
418,0.0017622223,0.004403312,0.00264109,stable
419,0.0047179544,0.007305763,0.0025878088,stable
420,0.011594099,0.010194192,-0.0013999073,stable
421,0.021301465,0.0035777264,-0.01772374,verbose_rise
422,0.012857156,0.007836337,-0.0050208187,verbose_rise
423,0.001246231,0.0036489554,0.0024027242,stable
424,0.011287869,0.0035580962,-0.0077297725,verbose_rise
425,0.023279056,0.00094224495,-0.02233681,verbose_rise
426,0.00019181414,0.006537385,0.0063455706,concise_rise
427,0.0014133672,0.0016999668,0.00028659962,stable
428,0.0050454973,0.003574922,-0.0014705753,stable
429,0.013601977,0.0040252926,-0.009576685,verbose_rise
430,0.006876144,0.0038402085,-0.0030359356,stable
431,0.019007547,0.00602588,-0.012981666,verbose_rise
432,0.0014290714,0.0077561336,0.006327062,concise_rise
433,0.0028805772,0.02007206,0.017191483,concise_rise
434,0.011804982,0.0063545443,-0.005450438,verbose_rise
435,0.009356268,0.0067510726,-0.0026051952,stable
436,0.010170636,0.010320386,0.00014975015,stable
437,0.01222114,0.008046098,-0.004175042,stable
438,0.0022770918,0.001258009,-0.0010190828,stable
439,0.00038475,0.0044291117,0.004044362,stable
440,0.010419658,0.00980159,-0.0006180685,stable
441,0.021203876,0.008815037,-0.012388838,verbose_rise
442,0.011244123,0.0141847115,0.0029405886,stable
443,0.0044251857,0.007907005,0.0034818193,stable
444,0.017925087,0.0010830208,-0.016842067,verbose_rise
445,0.016201004,0.015067505,-0.0011334997,stable
446,0.003607452,0.009891889,0.006284437,concise_rise
447,0.0015580693,0.008378688,0.006820619,concise_rise
448,0.014166203,0.004660747,-0.009505456,verbose_rise
449,0.012906511,0.017993512,0.0050870003,concise_rise
450,0.009864407,0.009504335,-0.00036007166,stable
451,0.01530475,0.00777352,-0.00753123,verbose_rise
452,0.0073057627,0.01216225,0.004856487,stable
453,0.0077679115,0.01467883,0.0069109187,concise_rise
454,0.025597652,0.002901329,-0.022696324,verbose_rise
455,0.017350765,0.0040768916,-0.013273873,verbose_rise
456,0.0012417441,0.0005014089,-0.00074033526,stable
457,0.029307181,0.008532925,-0.020774256,verbose_rise
458,0.0005933899,0.0011278896,0.0005344997,stable
459,0.010596889,0.0034913537,-0.0071055354,verbose_rise
460,0.008485813,0.0070281373,-0.0014576754,stable
461,0.00042176677,0.007556468,0.007134701,concise_rise
462,0.015221742,0.008216038,-0.0070057036,verbose_rise
463,0.0038934904,0.0014683316,-0.0024251589,stable
464,0.0049007954,0.0022238102,-0.0026769852,stable
465,0.014940189,0.005293397,-0.009646792,verbose_rise
466,0.0019372106,0.02749448,0.02555727,concise_rise
467,0.013063553,0.011728706,-0.001334847,stable
468,0.0017667091,0.01165972,0.009893011,concise_rise
469,0.010384885,0.004419016,-0.0059658685,verbose_rise
470,0.00058441615,0.004885091,0.004300675,stable
471,0.046279926,0.0038676907,-0.042412236,verbose_rise
472,0.013779209,0.008998999,-0.0047802096,stable
473,0.00029837753,0.004449303,0.004150925,stable
474,0.00081885565,0.0059804507,0.005161595,concise_rise
475,0.07504195,0.003206437,-0.07183551,verbose_rise
476,0.0003466115,0.0038205783,0.0034739668,stable
477,0.008093211,0.013319866,0.005226655,concise_rise
478,0.00017050144,0.016571172,0.01640067,concise_rise
479,0.004536236,0.003582213,-0.0009540231,stable
480,0.0014672099,0.0015614344,9.4224466e-05,stable
481,0.01934855,0.024240931,0.004892381,stable
482,0.009269895,0.00039091945,-0.008878975,verbose_rise
483,0.0002344395,0.0056029917,0.005368552,concise_rise
484,0.01597105,0.006327062,-0.009643988,verbose_rise
485,0.015186968,0.010017521,-0.0051694475,verbose_rise
486,0.015683891,0.008571624,-0.0071122674,verbose_rise
487,0.0021402421,0.014652469,0.0125122275,concise_rise
488,0.0007818389,0.0034599458,0.002678107,stable
489,0.015745584,0.004753289,-0.010992295,verbose_rise
490,0.020186475,0.00017218404,-0.02001429,verbose_rise
491,0.0067639723,0.015225106,0.008461134,concise_rise
492,0.00071229227,0.026637487,0.025925195,concise_rise
493,0.00015255393,0.009295133,0.009142579,concise_rise
494,0.00022658746,0.00528891,0.0050623226,concise_rise
495,0.0073113716,0.0032395276,-0.004071844,stable
496,0.008771852,0.014421394,0.0056495424,concise_rise
497,0.017084919,0.00043017964,-0.01665474,verbose_rise
498,0.00010431997,0.0075514195,0.0074471,concise_rise
499,0.024210086,0.0004116713,-0.023798415,verbose_rise
500,0.0010521734,0.012981106,0.011928932,concise_rise
501,0.023097338,0.016676612,-0.006420726,verbose_rise
502,0.019053537,0.0044094813,-0.014644057,verbose_rise
503,0.00090634986,0.009401136,0.008494786,concise_rise
504,0.0025171398,0.014553196,0.012036056,concise_rise
505,0.028075531,0.0037364499,-0.024339082,verbose_rise
506,0.027219659,0.004716272,-0.022503387,verbose_rise
507,0.0012114578,0.00034941582,-0.00086204195,stable
508,0.00019966619,0.023636887,0.02343722,concise_rise
509,0.0047269287,0.005825092,0.0010981634,stable
510,0.0009714096,0.010909849,0.009938439,concise_rise
511,0.0004621487,0.004896869,0.00443472,stable
512,0.002472271,0.009803833,0.007331562,concise_rise
513,0.002332056,0.014990106,0.01265805,concise_rise
514,0.0038856384,0.008713522,0.0048278836,stable
515,0.0010185218,0.01411853,0.013100008,concise_rise
516,0.0002232223,0.009208201,0.008984979,concise_rise
517,0.012813409,0.0042457106,-0.008567698,verbose_rise
