feature_idx,freq_verbose,freq_concise,concise_score,class
105,0.0042255195,0.003966963,-0.00025855657,stable
106,0.011913789,0.0028026176,-0.009111172,verbose_rise
107,0.0042580497,0.005292836,0.0010347865,stable
108,0.0019719838,0.0035373443,0.0015653605,stable
109,0.0025664957,0.0051285042,0.0025620086,stable
110,0.0029030116,0.0045867134,0.0016837018,stable
111,0.0018542034,0.0035895044,0.001735301,stable
112,0.0022333446,0.0018598121,-0.00037353253,stable
113,0.004824518,0.009535181,0.004710663,stable
114,0.004652895,0.003335435,-0.0013174601,stable
115,0.002481245,0.0051385993,0.0026573543,stable
116,0.0033853513,0.0039058293,0.000520478,stable
117,0.0011576151,0.003751032,0.002593417,stable
118,0.0010712426,0.002961341,0.0018900984,stable
119,0.00727772,0.0029899448,-0.0042877756,stable
120,0.002095373,0.0028962812,0.0008009081,stable
121,0.0043264744,0.002933859,-0.0013926155,stable
122,0.002761675,0.0040892307,0.0013275556,stable
123,0.0028962814,0.0043690996,0.0014728182,stable
124,0.004204207,0.004171677,-3.2530166e-05,stable
125,0.0044868803,0.0031582029,-0.0013286774,stable
126,0.0024879752,0.0025771516,8.9176465e-05,stable
127,0.0032810313,0.0041896245,0.0009085932,stable
128,0.002492462,0.004613074,0.002120612,stable
129,0.0021671632,0.0062418114,0.004074648,stable
130,0.0034145159,0.002965828,-0.00044868793,stable
131,0.007396622,0.0048233964,-0.0025732256,stable
132,0.0059888633,0.0022793352,-0.0037095281,stable
133,0.0033674035,0.0034700413,0.0001026378,stable
134,0.00487163,0.005199733,0.00032810308,stable
135,0.013308087,0.0032238236,-0.010084264,verbose_rise
136,0.0013606464,0.0028200042,0.0014593578,stable
137,0.0027437275,0.004807692,0.0020639645,stable
138,0.0024083331,0.0035395878,0.0011312547,stable
139,0.0030477135,0.0024386195,-0.00060909404,stable
140,0.0032911268,0.004359565,0.0010684384,stable
141,0.002048261,0.004865461,0.0028172,stable
142,0.0036175472,0.0057920013,0.002174454,stable
143,0.0040022973,0.0027050278,-0.0012972695,stable
144,0.0027975698,0.0050382055,0.0022406357,stable
145,0.0015064701,0.0017897044,0.0002832343,stable
146,0.0028772121,0.0044992194,0.0016220072,stable
147,0.0027347535,0.0023056956,-0.00042905798,stable
148,0.00669106,0.00253677,-0.00415429,stable
149,0.003654564,0.003109408,-0.00054515596,stable
150,0.0022355882,0.0033012223,0.0010656342,stable
151,0.0027470924,0.005478481,0.0027313884,stable
152,0.004637191,0.0046456032,8.412171e-06,stable
153,0.0040292186,0.0016612675,-0.002367951,stable
154,0.0063309884,0.004024171,-0.0023068176,stable
155,0.0034448025,0.0017880218,-0.0016567807,stable
156,0.0056725387,0.0031335251,-0.0025390135,stable
157,0.0025866865,0.0037566405,0.001169954,stable
158,0.0046899114,0.0024543237,-0.0022355877,stable
159,0.0072956677,0.0029641453,-0.0043315226,stable
160,0.0030622957,0.0056394474,0.0025771516,stable
161,0.004087548,0.0023578557,-0.0017296921,stable
162,0.0026584766,0.003090339,0.00043186243,stable
163,0.004984924,0.0020263875,-0.0029585366,stable
164,0.0066529214,0.004295066,-0.0023578554,stable
165,0.0014773053,0.0038861993,0.002408894,stable
166,0.0037465452,0.0035659482,-0.00018059695,stable
167,0.004330961,0.0055390536,0.0012080926,stable
168,0.0031026779,0.0046596252,0.0015569474,stable
169,0.006015785,0.0049636113,-0.0010521738,stable
170,0.002656233,0.0062322766,0.0035760435,stable
171,0.0027605533,0.0026797894,-8.076383e-05,stable
172,0.003157642,0.0024672234,-0.0006904185,stable
173,0.008005717,0.003918168,-0.0040875487,stable
174,0.0030589309,0.0038054353,0.0007465044,stable
175,0.0012854913,0.00367139,0.0023858987,stable
176,0.004012393,0.002938346,-0.0010740468,stable
177,0.0038744211,0.010279443,0.006405022,concise_rise
178,0.0029187156,0.0047947923,0.0018760767,stable
179,0.0026573548,0.0043494697,0.0016921149,stable
180,0.0020583563,0.0046624294,0.0026040731,stable
181,0.0015042267,0.0055037197,0.003999493,stable
182,0.0021525808,0.0058929566,0.0037403759,stable
183,0.002163798,0.0045059496,0.0023421515,stable
184,0.0043545174,0.006108327,0.0017538094,stable
185,0.0038654474,0.0019338455,-0.0019316019,stable
186,0.0024588103,0.00223671,-0.00022210041,stable
187,0.0030264007,0.0015692863,-0.0014571144,stable
188,0.0028626297,0.0056478605,0.0027852308,stable
189,0.0031542769,0.0032473796,9.310269e-05,stable
190,0.00087718514,0.0024896578,0.0016124727,stable
191,0.0023275693,0.0030527608,0.00072519155,stable
192,0.0036310079,0.002356734,-0.001274274,stable
193,0.0030432267,0.002564813,-0.00047841365,stable
194,0.0017139884,0.0041217604,0.002407772,stable
195,0.0021088338,0.0023494428,0.00024060905,stable
196,0.003330387,0.00648186,0.003151473,stable
197,0.0033460911,0.0024616148,-0.00088447635,stable
198,0.0015973295,0.00449978,0.0029024505,stable
199,0.004319744,0.003263084,-0.0010566602,stable
200,0.0071150707,0.0061817993,-0.00093327137,stable
201,0.0051789815,0.0033651604,-0.001813821,stable
202,0.0052305805,0.0026893239,-0.0025412566,stable
203,0.0029332982,0.0036377385,0.0007044403,stable
204,0.004780771,0.0037936573,-0.0009871139,stable
205,0.0018160648,0.0019360888,0.000120023964,stable
206,0.0057914406,0.005078027,-0.0007134136,stable
207,0.0010252522,0.0048974296,0.0038721776,stable
208,0.0026427726,0.0024919012,-0.00015087146,stable
209,0.0021884758,0.00515823,0.0029697544,stable
210,0.0025440613,0.02210686,0.0195628,concise_rise
211,0.0067134947,0.0034851844,-0.0032283103,stable
212,0.0032002674,0.0021587503,-0.0010415171,stable
213,0.0015434868,0.0035289314,0.0019854447,stable
214,0.003198024,0.004055018,0.0008569942,stable
215,0.0070746886,0.0051632775,-0.0019114111,stable
216,0.0021234162,0.0032154107,0.0010919946,stable
217,0.0019069242,0.0031396947,0.0012327705,stable
218,0.0055143763,0.002123977,-0.0033903993,stable
219,0.007028698,0.004612513,-0.002416185,stable
220,0.0045384793,0.003005649,-0.0015328303,stable
221,0.004708981,0.004409482,-0.00029949937,stable
222,0.0070915148,0.0036904588,-0.003401056,stable
223,0.0049602464,0.0038116048,-0.0011486416,stable
224,0.003426855,0.0017123057,-0.0017145493,stable
225,0.0047291717,0.0026506246,-0.0020785471,stable
226,0.0041245646,0.0038777862,-0.00024677836,stable
227,0.0019540363,0.0072205123,0.005266476,concise_rise
228,0.0018654205,0.0021974496,0.00033202907,stable
229,0.010886293,0.0022625094,-0.0086237835,verbose_rise
230,0.00311726,0.005186273,0.0020690127,stable
231,0.005895761,0.0021346333,-0.0037611276,stable
232,0.022942541,0.007581145,-0.015361397,verbose_rise
233,0.0031733462,0.003085852,-8.749426e-05,stable
234,0.0062513463,0.0070786146,0.00082726823,stable
235,0.0127203055,0.0020252657,-0.01069504,verbose_rise
236,0.005078027,0.0032614013,-0.0018166257,stable
237,0.0025564001,0.0040931567,0.0015367565,stable
238,0.0010757295,0.0025670566,0.0014913271,stable
239,0.0066147833,0.004051092,-0.0025636912,stable
240,0.0040696003,0.0036540034,-0.00041559688,stable
241,0.011471831,0.0024661017,-0.009005729,verbose_rise
242,0.005085879,0.0025732259,-0.0025126531,stable
243,0.003029766,0.009536864,0.006507098,concise_rise
244,0.003514349,0.0027857916,-0.00072855735,stable
245,0.0062995804,0.0030207923,-0.0032787882,stable
246,0.0027190493,0.0037841226,0.0010650733,stable
247,0.0030488353,0.0038962946,0.0008474593,stable
248,0.002601269,0.004909208,0.002307939,stable
249,0.0062457374,0.0017145491,-0.0045311884,stable
250,0.0065463586,0.0033040266,-0.003242332,stable
251,0.0052272156,0.004688229,-0.00053898664,stable
252,0.0030802432,0.058579586,0.055499345,concise_rise
253,0.002453202,0.0047824536,0.0023292517,stable
254,0.0020224613,0.0034840626,0.0014616014,stable
255,0.003347213,0.0031133343,-0.00023387861,stable
256,0.0050466186,0.0025025576,-0.002544061,stable
257,0.0054010823,0.004903599,-0.0004974832,stable
258,0.002472271,0.009356828,0.006884557,concise_rise
259,0.002112199,0.004889017,0.002776818,stable
260,0.011035482,0.004291701,-0.0067437813,verbose_rise
261,0.0027022236,0.0029349807,0.00023275707,stable
262,0.0040931567,0.0053881826,0.0012950259,stable
263,0.0061167395,0.004749924,-0.0013668155,stable
264,0.0027919612,0.0031340858,0.0003421246,stable
265,0.0062233033,0.004709542,-0.0015137615,stable
266,0.006639461,0.005196929,-0.001442532,stable
267,0.0040740874,0.0045867134,0.000512626,stable
268,0.0037173806,0.0025592044,-0.0011581762,stable
269,0.005701703,0.00521039,-0.00049131317,stable
270,0.005723016,0.001666876,-0.00405614,stable
271,0.010240182,0.002696615,-0.0075435676,verbose_rise
272,0.0023107433,0.003595674,0.0012849306,stable
273,0.0066372175,0.0023993594,-0.004237858,stable
274,0.0031004343,0.0044975365,0.0013971021,stable
275,0.002096495,0.0042490754,0.0021525805,stable
276,0.003434707,0.0033040263,-0.00013068062,stable
277,0.004450985,0.0031469855,-0.0013039997,stable
278,0.0036725118,0.001955158,-0.0017173537,stable
279,0.0032843966,0.0017308141,-0.0015535825,stable
280,0.0028514124,0.003471163,0.0006197507,stable
281,0.0036893373,0.0038379654,0.00014862814,stable
282,0.0044711763,0.0021110773,-0.002360099,stable
283,0.0040224884,0.004231689,0.00020920066,stable
284,0.0027751355,0.0028351475,6.00121e-05,stable
285,0.005567097,0.005132991,-0.00043410622,stable
286,0.001991053,0.0015939644,-0.0003970887,stable
287,0.009205957,0.002669133,-0.0065368237,verbose_rise
288,0.0007302398,0.006470642,0.0057404023,concise_rise
289,0.0033808644,0.00661927,0.0032384056,stable
290,0.0029848972,0.002123977,-0.0008609202,stable
291,0.0013314817,0.0024694668,0.001137985,stable
292,0.0042782407,0.01384427,0.0095660295,concise_rise
293,0.0017386661,0.05121774,0.04947907,concise_rise
294,0.0021660416,0.002311865,0.00014582346,stable
295,0.0019226283,0.0047734794,0.002850851,stable
296,0.0021626763,0.003939481,0.0017768047,stable
297,0.003593991,0.019879686,0.016285695,concise_rise
298,0.0031789548,0.005162717,0.001983762,stable
299,0.003053322,0.0024705885,-0.0005827334,stable
300,0.0021133206,0.006872218,0.0047588972,stable
301,0.0034762106,0.005052788,0.0015765775,stable
302,0.001919263,0.005629913,0.00371065,stable
303,0.0038990988,0.012640103,0.008741004,concise_rise
304,0.0023735599,0.0039966884,0.0016231285,stable
305,0.0015535824,0.0044823936,0.0029288111,stable
306,0.0041817725,0.0058464054,0.0016646329,stable
307,0.004855926,0.004260854,-0.0005950723,stable
308,0.0035738,0.021577409,0.018003609,concise_rise
309,0.0023331777,0.004441451,0.002108273,stable
310,0.0028065436,0.0018115779,-0.0009949657,stable
311,0.009770182,0.005694412,-0.00407577,stable
312,0.0032922486,0.0024178678,-0.0008743808,stable
313,0.0036523205,0.0025036791,-0.0011486413,stable
314,0.007282207,0.0009343928,-0.006347814,verbose_rise
315,0.0063074324,0.0014902052,-0.0048172274,stable
316,0.0017117448,0.0058486485,0.0041369037,stable
317,0.0017981173,0.0017437139,-5.440344e-05,stable
318,0.0039349943,0.0034526545,-0.00048233988,stable
319,0.0048873345,0.0055312016,0.00064386707,stable
320,0.0048424657,0.0048867734,4.430767e-05,stable
321,0.002705589,0.005296762,0.0025911732,stable
322,0.0036332514,0.004480711,0.00084745977,stable
323,0.0030151836,0.0077230427,0.004707859,stable
324,0.005104948,0.004556427,-0.00054852106,stable
325,0.006373613,0.004388169,-0.0019854442,stable
326,0.0012193098,0.0039720107,0.0027527008,stable
327,0.003970889,0.0031363294,-0.00083455956,stable
328,0.005384256,0.0030207923,-0.0023634639,stable
329,0.0037005544,0.003883956,0.00018340163,stable
330,0.008265955,0.005287789,-0.0029781666,stable
331,0.0020493828,0.003587822,0.0015384392,stable
332,0.005967551,0.0021329508,-0.0038346,stable
333,0.0022490488,0.004231689,0.0019826402,stable
334,0.04335897,0.0044274293,-0.03893154,verbose_rise
335,0.0048177876,0.0033012223,-0.0015165652,stable
336,0.003210363,0.0033971295,0.0001867665,stable
337,0.003807118,0.0022159582,-0.0015911597,stable
338,0.005348361,0.01308206,0.007733699,concise_rise
339,0.0038396479,0.0039613545,0.00012170663,stable
340,0.0025541566,0.0015591909,-0.0009949657,stable
341,0.008129106,0.0041380255,-0.0039910804,stable
342,0.007917101,0.006887922,-0.0010291785,stable
343,0.0018979504,0.0029400284,0.001042078,stable
344,0.0036253994,0.0024801232,-0.0011452762,stable
345,0.0023903856,0.01917132,0.016780935,concise_rise
346,0.0023477601,0.013464566,0.011116806,concise_rise
347,0.0007066836,0.0046562604,0.003949577,stable
348,0.0065228026,0.006660213,0.00013741059,stable
349,0.0051352344,0.003282153,-0.0018530814,stable
350,0.0033315087,0.0048396615,0.0015081528,stable
351,0.0010981639,0.031846754,0.03074859,concise_rise
352,0.0054167863,0.0052827406,-0.00013404572,stable
353,0.0010028178,0.0024666626,0.0014638448,stable
354,0.004749363,0.0026461375,-0.0021032253,stable
355,0.002624825,0.0034358287,0.0008110036,stable
356,0.005781345,0.0045205317,-0.0012608133,stable
357,0.0024442282,0.0026775459,0.00023331773,stable
358,0.0038575954,0.0033483345,-0.0005092609,stable
359,0.002059478,0.0028222478,0.0007627697,stable
360,0.0023825336,0.0037459843,0.0013634507,stable
361,0.004889578,0.0047987187,-9.0859365e-05,stable
362,0.0030062099,0.007184056,0.004177846,stable
363,0.0032305538,0.005443147,0.002212593,stable
364,0.0068918485,0.015863927,0.008972079,concise_rise
365,0.003009575,0.003438633,0.00042905798,stable
366,0.005922682,0.002388703,-0.0035339792,stable
367,0.0029848972,0.003277666,0.0002927687,stable
368,0.004049409,0.003682607,-0.0003668021,stable
369,0.00447342,0.0076736873,0.0032002674,stable
370,0.0035536094,0.0028996463,-0.00065396307,stable
371,0.00080988195,0.0031273556,0.0023174738,stable
372,0.0029063767,0.0039069513,0.0010005746,stable
373,0.002084156,0.0033550647,0.0012709086,stable
374,0.00082558603,0.0044330377,0.0036074517,stable
375,0.007957483,0.0037830009,-0.004174482,stable
376,0.00080202986,0.0034879886,0.0026859588,stable
377,0.0036702682,0.004207572,0.00053730374,stable
378,0.0039978107,0.0043573217,0.000359511,stable
379,0.00479984,0.0074039134,0.0026040734,stable
380,0.0034537762,0.0023617817,-0.0010919946,stable
381,0.003202511,0.007620966,0.004418455,stable
382,0.06026329,0.0032496229,-0.057013668,verbose_rise
383,0.005823971,0.004952394,-0.00087157683,stable
384,0.0037375712,0.002992188,-0.0007453831,stable
385,0.0025070445,0.004309088,0.0018020435,stable
386,0.0077690333,0.004663551,-0.003105482,stable
387,0.008795408,0.0015367565,-0.007258651,verbose_rise
388,0.007258651,0.0033881557,-0.0038704951,stable
389,0.0020987382,0.0037420583,0.0016433201,stable
390,0.0020291917,0.004251319,0.0022221273,stable
391,0.00494342,0.0018867331,-0.003056687,stable
392,0.0015356349,0.0035171532,0.0019815182,stable
393,0.0012753957,0.002717367,0.0014419712,stable
394,0.0021021035,0.003919851,0.0018177475,stable
395,0.004576618,0.0040208055,-0.0005558124,stable
396,0.0035255663,0.0013769114,-0.0021486548,stable
397,0.0055211065,0.002360099,-0.0031610075,stable
398,0.0050163325,0.002532283,-0.0024840494,stable
399,0.0021368768,0.0034532154,0.0013163385,stable
400,0.0030151834,0.0039428463,0.00092766294,stable
401,0.0013471858,0.004185138,0.002837952,stable
402,0.0029041334,0.025522497,0.022618363,concise_rise
403,0.004444255,0.005185712,0.0007414571,stable
404,0.002957976,0.0022731659,-0.0006848101,stable
405,0.0018138213,0.0040572616,0.0022434404,stable
406,0.001674728,0.0022142755,0.00053954753,stable
407,0.0033640387,0.005518302,0.0021542632,stable
408,0.007333806,0.0048946254,-0.0024391804,stable
409,0.0015995728,0.0037353279,0.002135755,stable
410,0.001779048,0.0075603933,0.005781345,concise_rise
411,0.0063343537,0.004048288,-0.0022860658,stable
412,0.0048749954,0.0016629499,-0.0032120454,stable
413,0.0038654474,0.0015261002,-0.0023393473,stable
414,0.00487163,0.0033365565,-0.0015350736,stable
415,0.0017869001,0.0030875346,0.0013006345,stable
416,0.0017072579,0.001779048,7.179007e-05,stable
417,0.0047650672,0.0030067707,-0.0017582965,stable
418,0.0013449424,0.0065278504,0.005182908,concise_rise
419,0.0044868803,0.0034414371,-0.0010454431,stable
420,0.0039417245,0.0044431332,0.0005014087,stable
421,0.0016242508,0.0035620222,0.0019377714,stable
422,0.0028592646,0.00330627,0.0004470055,stable
423,0.005690486,0.0027583095,-0.0029321767,stable
424,0.0016646326,0.002551913,0.00088728045,stable
425,0.0032406491,0.0063466923,0.0031060432,stable
426,0.003939481,0.0039692065,2.9725488e-05,stable
427,0.0024576888,0.004424064,0.0019663752,stable
428,0.0027022236,0.0039574285,0.0012552049,stable
429,0.001991053,0.0031559595,0.0011649064,stable
430,0.00510607,0.002095373,-0.003010697,stable
431,0.002716806,0.0029041334,0.00018732739,stable
432,0.001422341,0.004770115,0.003347774,stable
433,0.0073551186,0.0037398147,-0.003615304,stable
434,0.010263739,0.0018418643,-0.008421875,verbose_rise
435,0.0036971895,0.0039624763,0.00026528677,stable
436,0.0039013424,0.004655138,0.0007537957,stable
437,0.0039619156,0.0025137747,-0.001448141,stable
438,0.0022782134,0.0082037,0.005925487,concise_rise
439,0.0016332245,0.002864873,0.0012316485,stable
440,0.0015580693,0.0035210794,0.00196301,stable
441,0.0043623694,0.0031329645,-0.0012294049,stable
442,0.0034156376,0.0034717238,5.6086108e-05,stable
443,0.0036848506,0.0074398085,0.0037549578,stable
444,0.0020807907,0.0032120454,0.0011312547,stable
445,0.003419003,0.004250197,0.0008311942,stable
446,0.0060987924,0.0026814719,-0.0034173205,stable
447,0.0052507715,0.0046983245,-0.00055244705,stable
448,0.0036859722,0.0021480941,-0.0015378781,stable
449,0.002936663,0.0033146827,0.00037801964,stable
450,0.007632184,0.002359538,-0.0052726455,verbose_rise
451,0.0030522002,0.003038179,-1.4021294e-05,stable
452,0.0034717238,0.0040095886,0.00053786486,stable
453,0.0014043936,0.005517741,0.0041133477,stable
454,0.008532925,0.0036349338,-0.0048979907,stable
455,0.0030320094,0.0027426057,-0.0002894036,stable
456,0.0014335583,0.001726888,0.0002933297,stable
457,0.004466689,0.0055805575,0.0011138683,stable
458,0.004135782,0.0031301598,-0.0010056221,stable
459,0.0040090275,0.0027751355,-0.001233892,stable
460,0.004249076,0.0046254126,0.00037633674,stable
461,0.0010252522,0.0048749954,0.0038497434,stable
462,0.003690459,0.0025631303,-0.0011273287,stable
463,0.0051464518,0.005703946,0.00055749435,stable
464,0.0021492157,0.0031105299,0.0009613142,stable
465,0.0017420312,0.0031778328,0.0014358016,stable
466,0.0017005277,0.0021626763,0.00046214857,stable
467,0.0025104096,0.003807118,0.0012967084,stable
468,0.0061930167,0.0023471992,-0.0038458174,stable
469,0.010744957,0.008814476,-0.0019304808,stable
470,0.0022344664,0.003410029,0.0011755626,stable
471,0.0029265676,0.0038390872,0.00091251964,stable
472,0.0050466186,0.0073074456,0.002260827,stable
473,0.0047785277,0.0018777595,-0.002900768,stable
474,0.002247927,0.004231689,0.001983762,stable
475,0.0027964483,0.0035177143,0.000721266,stable
476,0.0034874277,0.0028553386,-0.0006320891,stable
477,0.0022737267,0.002893477,0.00061975024,stable
478,0.001883368,0.0026685721,0.0007852041,stable
479,0.004712346,0.0029562933,-0.0017560527,stable
480,0.0033640387,0.0040611876,0.00069714896,stable
481,0.0026696937,0.0026018298,-6.7863846e-05,stable
482,0.0022860654,0.0049877283,0.002701663,stable
483,0.0027594315,0.0046534557,0.0018940242,stable
484,0.004003419,0.0038749822,-0.00012843683,stable
485,0.0047347806,0.0024150633,-0.0023197173,stable
486,0.001510957,0.0050825137,0.0035715566,stable
487,0.0025979038,0.004120078,0.0015221741,stable
488,0.0033774993,0.0020465783,-0.001330921,stable
489,0.0038003877,0.003626521,-0.00017386675,stable
490,0.0014930095,0.00661254,0.0051195305,concise_rise
491,0.0073472667,0.0034577022,-0.0038895644,stable
492,0.0060494365,0.0023814116,-0.003668025,stable
493,0.0043769516,0.0027504575,-0.0016264941,stable
494,0.0055839224,0.01166645,0.0060825273,concise_rise
495,0.005785832,0.0032597184,-0.0025261138,stable
496,0.0025496697,0.0031441816,0.00059451186,stable
497,0.0035625831,0.004355639,0.0007930561,stable
498,0.0020101224,0.003170542,0.0011604195,stable
499,0.0024386195,0.006300141,0.0038615216,stable
500,0.0037185021,0.0024021636,-0.0013163385,stable
501,0.006520559,0.0010835816,-0.0054369774,verbose_rise
502,0.005348361,0.00349528,-0.0018530812,stable
503,0.0039125597,0.0067920154,0.0028794557,stable
504,0.0053068576,0.0046472866,-0.00065957103,stable
505,0.0031688593,0.0026511855,-0.0005176738,stable
506,0.0022187624,0.004611952,0.0023931898,stable
507,0.0015221741,0.0036422252,0.002120051,stable
508,0.0041727987,0.004973146,0.0008003474,stable
509,0.0027863528,0.0027712095,-1.5143305e-05,stable
510,0.0020819125,0.0024902187,0.00040830625,stable
511,0.0033707689,0.0043051615,0.0009343927,stable
512,0.0051341127,0.0035580962,-0.0015760164,stable
513,0.0036399816,0.030184366,0.026544385,concise_rise
514,0.0035255663,0.002845804,-0.00067976234,stable
515,0.0024857316,0.0044386466,0.001952915,stable
516,0.000965801,0.0021525808,0.0011867797,stable
517,0.003550244,0.007397744,0.0038474998,stable
518,0.0029276893,0.0027134407,-0.00021424866,stable
519,0.0048660217,0.0035457572,-0.0013202645,stable
520,0.0019349671,0.0031122123,0.0011772452,stable
521,0.0064027784,0.0030785608,-0.0033242176,stable
522,0.0030465918,0.005630474,0.0025838823,stable
523,0.002821126,0.004568205,0.0017470792,stable
524,0.0033965684,0.0040466054,0.0006500371,stable
525,0.02024256,0.0028435607,-0.017399,verbose_rise
526,0.0023769247,0.0037639318,0.0013870071,stable
527,0.005205903,0.0039742542,-0.001231649,stable
528,0.005438099,0.0031419382,-0.002296161,stable
529,0.004416212,0.004348348,-6.786408e-05,stable
530,0.0072249994,0.0014845966,-0.0057404027,verbose_rise
531,0.0032126065,0.003126795,-8.58116e-05,stable
532,0.0025990254,0.0016999667,-0.00089905865,stable
533,0.0030129403,0.0040825,0.0010695597,stable
534,0.0016276159,0.0023314953,0.0007038794,stable
535,0.008022542,0.05316056,0.045138016,concise_rise
536,0.0017678309,0.0056573953,0.0038895644,stable
